id;alpha;jobs_count;single;small;example_number;blocks;series_name;energy;jobs;lower_bound;solution;permutation;iteration_solution_found;time_solution_found;total_ga_time;iterations_count;population_size;elites_count;random_initial_population_probability;best_random_population_size;selection_type;crossover_probability;crossover_type;mutation_probability;mutation_type;mutation_window;lambda;include_zero
11;1.5;50;0.5;0.5;10;0;11;100000;[[1, 800], [1, 40], [2, 40], [1, 50], [2, 10], [1, 350], [1, 200], [2, 60], [2, 650], [1, 90], [1, 50], [2, 30], [2, 80], [2, 30], [2, 725], [1, 40], [2, 350], [2, 100], [2, 50], [1, 10], [1, 725], [2, 20], [2, 60], [2, 20], [1, 90], [2, 725], [2, 70], [1, 70], [1, 800], [1, 875], [1, 30], [2, 40], [1, 200], [2, 100], [1, 60], [2, 20], [1, 875], [1, 200], [1, 90], [1, 60], [1, 575], [2, 80], [1, 725], [1, 100], [2, 30], [1, 10], [2, 350], [1, 70], [2, 50], [1, 875]];1442.9538389474915;1497.5837123220088;[31, 20, 5, 36, 24, 22, 4, 11, 16, 2, 14, 12, 45, 35, 40, 25, 10, 32, 3, 44, 46, 48, 39, 28, 19, 49, 8, 13, 23, 27, 42, 34, 18, 33, 38, 6, 43, 41, 7, 17, 47, 29, 21, 1, 30, 37, 50, 9, 15, 26];13704;832;916;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.8;true
12;1.5;50;0.5;0.5;11;0;11;100000;[[1, 275], [2, 70], [2, 575], [2, 30], [2, 60], [2, 40], [2, 90], [1, 350], [1, 50], [1, 80], [1, 40], [2, 875], [2, 425], [1, 30], [1, 40], [1, 650], [1, 50], [1, 100], [2, 20], [2, 30], [2, 70], [2, 50], [1, 10], [1, 650], [2, 725], [2, 90], [1, 200], [1, 200], [2, 30], [1, 50], [1, 60], [1, 425], [1, 50], [1, 425], [2, 650], [2, 10], [1, 875], [1, 90], [2, 90], [1, 10], [1, 20], [1, 60], [1, 40], [1, 20], [2, 725], [1, 30], [1, 60], [2, 425], [1, 800], [2, 80]];1470.599311676778;1500.555156069706;[44, 40, 14, 41, 36, 19, 23, 46, 11, 43, 33, 15, 2, 17, 30, 9, 31, 10, 4, 29, 20, 18, 42, 47, 38, 6, 22, 5, 21, 50, 39, 7, 26, 27, 1, 28, 8, 34, 32, 24, 16, 49, 37, 13, 48, 3, 35, 45, 25, 12];7425;424;766;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.8;true
13;1.5;50;0.5;0.5;12;0;11;100000;[[1, 70], [1, 40], [1, 350], [1, 275], [1, 20], [1, 20], [1, 20], [1, 275], [2, 350], [2, 100], [2, 425], [2, 10], [1, 90], [1, 20], [2, 70], [1, 70], [1, 200], [2, 100], [1, 70], [1, 875], [1, 20], [2, 90], [1, 90], [2, 70], [1, 60], [1, 20], [2, 90], [2, 275], [1, 275], [2, 80], [1, 40], [1, 30], [2, 10], [1, 500], [1, 40], [2, 10], [1, 100], [2, 725], [2, 100], [2, 70], [2, 500], [1, 80], [1, 60], [2, 30], [2, 50], [1, 20], [1, 20], [2, 725], [2, 90], [2, 200]];634.5109804195073;655.4096239531963;[36, 12, 33, 46, 7, 47, 26, 6, 14, 21, 5, 31, 32, 2, 19, 35, 44, 25, 43, 1, 18, 13, 42, 23, 16, 37, 45, 15, 24, 38, 40, 30, 22, 49, 27, 39, 10, 17, 29, 4, 8, 20, 3, 34, 50, 28, 9, 11, 41, 48];6772;191;446;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.8;true
14;1.5;50;0.5;0.5;13;0;11;100000;[[1, 90], [2, 60], [2, 80], [1, 20], [1, 725], [1, 100], [1, 10], [1, 425], [1, 100], [2, 40], [1, 650], [2, 575], [1, 80], [2, 50], [2, 40], [2, 50], [2, 40], [1, 40], [1, 200], [1, 350], [2, 275], [2, 20], [1, 50], [1, 50], [1, 30], [2, 200], [2, 10], [2, 200], [2, 80], [1, 40], [2, 90], [1, 90], [1, 70], [2, 30], [1, 40], [2, 90], [2, 80], [2, 40], [2, 70], [2, 90], [2, 80], [2, 200], [2, 10], [1, 10], [1, 80], [1, 50], [2, 60], [2, 30], [1, 20], [1, 10]];254.33944089363047;267.3920772798282;[7, 44, 27, 43, 42, 50, 30, 4, 49, 18, 25, 24, 46, 23, 33, 35, 22, 48, 34, 17, 38, 15, 10, 16, 14, 32, 13, 45, 1, 19, 6, 9, 2, 47, 39, 37, 41, 3, 29, 36, 31, 40, 28, 26, 20, 8, 5, 11, 21, 12];2187;81;544;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.8;true
15;1.5;50;0.5;0.5;14;0;11;100000;[[1, 50], [1, 275], [1, 40], [1, 500], [2, 425], [1, 275], [1, 350], [1, 60], [1, 30], [2, 875], [1, 60], [1, 80], [1, 20], [1, 500], [1, 100], [1, 200], [1, 800], [1, 425], [1, 40], [1, 100], [1, 80], [2, 30], [1, 40], [1, 70], [1, 20], [1, 60], [1, 90], [1, 350], [1, 425], [2, 50], [1, 275], [1, 20], [2, 40], [1, 100], [2, 60], [2, 20], [2, 50], [1, 70], [1, 70], [1, 80], [2, 90], [1, 60], [1, 20], [1, 40], [2, 350], [1, 60], [1, 875], [1, 20], [1, 90], [1, 725]];569.136262649124;599.6826071864539;[43, 25, 36, 44, 32, 13, 9, 19, 23, 49, 3, 26, 42, 24, 48, 46, 8, 1, 11, 12, 22, 33, 38, 21, 40, 39, 15, 27, 34, 30, 37, 35, 41, 20, 31, 16, 2, 28, 6, 29, 7, 14, 50, 18, 4, 17, 47, 45, 5, 10];10384;280;415;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.8;true
16;1.5;50;0.5;0.5;15;0;11;100000;[[1, 30], [1, 875], [1, 70], [1, 50], [2, 20], [1, 70], [1, 50], [1, 80], [1, 60], [1, 500], [2, 80], [1, 40], [2, 350], [2, 10], [2, 70], [1, 200], [1, 275], [1, 30], [2, 500], [1, 20], [1, 10], [1, 350], [1, 80], [1, 350], [1, 20], [1, 200], [1, 80], [1, 50], [1, 40], [1, 50], [2, 70], [1, 70], [1, 650], [2, 70], [1, 200], [1, 60], [1, 725], [1, 30], [1, 20], [2, 80], [1, 200], [1, 60], [1, 60], [1, 80], [1, 10], [1, 200], [1, 10], [1, 90], [1, 60], [1, 650]];307.24913152207074;326.7576010151477;[47, 21, 14, 25, 20, 45, 38, 39, 1, 18, 12, 5, 7, 30, 28, 36, 29, 9, 43, 49, 42, 4, 3, 44, 32, 19, 8, 23, 27, 6, 48, 31, 15, 34, 11, 40, 35, 41, 26, 46, 16, 17, 22, 24, 10, 33, 50, 37, 2, 13];1406;35;399;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.8;true
17;1.5;50;0.5;0.5;16;0;11;100000;[[1, 60], [1, 875], [1, 30], [1, 100], [1, 200], [1, 20], [1, 30], [1, 70], [2, 70], [2, 80], [1, 10], [2, 20], [1, 80], [1, 60], [2, 10], [2, 30], [1, 500], [2, 10], [1, 350], [2, 200], [1, 800], [1, 30], [1, 275], [1, 275], [1, 70], [1, 50], [1, 350], [2, 30], [2, 70], [1, 200], [1, 80], [1, 100], [1, 90], [2, 90], [2, 50], [1, 50], [2, 10], [1, 30], [1, 90], [1, 70], [2, 80], [1, 575], [1, 500], [2, 20], [1, 80], [1, 90], [1, 80], [1, 80], [2, 350], [1, 60]];273.93873831733254;296.92393485645505;[15, 37, 18, 12, 44, 38, 6, 36, 26, 3, 11, 25, 48, 7, 22, 39, 28, 16, 8, 40, 14, 1, 45, 31, 13, 47, 4, 33, 46, 32, 35, 50, 29, 9, 10, 41, 34, 5, 30, 24, 23, 27, 19, 20, 17, 42, 43, 21, 2, 49];11259;387;507;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.8;true
18;1.5;50;0.5;0.5;17;0;11;100000;[[1, 40], [1, 50], [1, 875], [1, 10], [1, 50], [1, 40], [1, 20], [2, 100], [1, 60], [1, 500], [1, 650], [1, 70], [2, 100], [1, 100], [1, 80], [2, 275], [1, 100], [1, 30], [1, 725], [1, 100], [1, 10], [1, 10], [2, 10], [2, 30], [2, 30], [1, 60], [1, 800], [2, 10], [1, 80], [1, 50], [1, 20], [1, 70], [1, 500], [2, 40], [1, 90], [1, 90], [1, 20], [1, 10], [1, 90], [1, 60], [1, 425], [1, 200], [1, 20], [1, 30], [1, 40], [1, 500], [2, 50], [1, 50], [1, 50], [1, 40]];194.2454032182643;215.1069070560725;[22, 21, 38, 4, 28, 23, 33, 7, 18, 31, 37, 50, 43, 44, 48, 1, 45, 6, 2, 26, 9, 49, 30, 12, 5, 25, 24, 29, 15, 40, 39, 34, 47, 14, 35, 32, 36, 42, 20, 17, 13, 8, 46, 41, 10, 16, 19, 11, 3, 27];2351;71;440;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.8;true
19;1.5;50;0.5;0.5;18;0;11;100000;[[1, 90], [1, 80], [1, 20], [1, 30], [2, 40], [2, 425], [2, 20], [1, 200], [1, 800], [1, 100], [1, 30], [1, 30], [2, 875], [2, 20], [2, 500], [1, 80], [1, 875], [1, 500], [1, 425], [2, 100], [2, 275], [1, 10], [1, 10], [1, 60], [1, 275], [2, 275], [1, 575], [1, 100], [1, 50], [2, 10], [1, 40], [1, 80], [1, 500], [1, 350], [2, 30], [1, 60], [1, 70], [1, 575], [1, 30], [1, 425], [2, 90], [1, 100], [1, 70], [1, 575], [1, 80], [1, 20], [1, 70], [2, 30], [1, 30], [1, 30]];793.9089338083752;826.8429801084617;[30, 23, 11, 36, 22, 12, 14, 7, 46, 4, 31, 3, 49, 29, 47, 39, 50, 45, 48, 35, 26, 37, 24, 16, 43, 5, 32, 2, 42, 28, 1, 10, 41, 20, 25, 8, 19, 34, 33, 18, 44, 40, 21, 38, 27, 17, 9, 6, 15, 13];6038;168;410;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.8;true
20;1.5;50;0.5;0.5;19;0;11;100000;[[2, 20], [1, 80], [1, 40], [2, 350], [2, 70], [1, 875], [1, 650], [1, 20], [1, 90], [1, 30], [2, 575], [1, 350], [1, 50], [1, 90], [2, 100], [2, 200], [1, 500], [1, 30], [2, 50], [1, 50], [1, 60], [1, 70], [1, 650], [2, 80], [1, 425], [2, 80], [1, 650], [1, 425], [1, 425], [1, 80], [1, 650], [2, 350], [2, 100], [1, 425], [1, 90], [2, 50], [1, 20], [1, 90], [2, 100], [1, 500], [2, 10], [2, 70], [1, 10], [1, 80], [2, 30], [1, 90], [1, 90], [1, 90], [1, 80], [2, 50]];877.8230517977292;921.5501212266261;[41, 1, 13, 43, 18, 37, 49, 8, 3, 22, 21, 44, 20, 2, 45, 38, 46, 47, 10, 40, 48, 14, 35, 30, 9, 36, 19, 50, 5, 42, 26, 24, 39, 33, 15, 34, 28, 12, 29, 16, 27, 25, 17, 7, 23, 6, 31, 32, 4, 11];14292;406;427;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.8;true
