id;alpha;jobs_count;single;small;example_number;blocks;series_name;energy;jobs;lower_bound;solution;permutation;iteration_solution_found;time_solution_found;total_ga_time;iterations_count;population_size;elites_count;random_initial_population_probability;best_random_population_size;selection_type;crossover_probability;crossover_type;mutation_probability;mutation_type;mutation_window;lambda;include_zero
15;1.5;50;0.5;0.5;3;0;11;100000;[[1, 425], [2, 40], [1, 575], [2, 275], [1, 20], [1, 30], [2, 575], [1, 100], [2, 650], [1, 100], [1, 875], [2, 575], [2, 100], [2, 60], [2, 60], [1, 875], [1, 30], [2, 20], [2, 500], [1, 20], [1, 650], [1, 60], [1, 100], [2, 650], [2, 875], [2, 650], [1, 100], [1, 500], [1, 200], [2, 50], [1, 875], [2, 10], [1, 10], [1, 70], [2, 275], [1, 800], [2, 200], [1, 50], [2, 800], [1, 100], [1, 200], [2, 200], [1, 60], [1, 800], [1, 60], [2, 500], [1, 650], [1, 10], [2, 90], [1, 30]];5295.7232419241855;5527.854975825543;[50, 48, 32, 18, 34, 17, 22, 45, 43, 10, 38, 2, 5, 41, 14, 15, 6, 40, 30, 49, 13, 33, 37, 27, 23, 42, 29, 11, 47, 28, 16, 21, 3, 36, 1, 8, 44, 20, 31, 4, 35, 19, 46, 7, 12, 9, 26, 24, 39, 25];10357;170;254;10000;200;2;0.2;10;RANKING;0.8;OX;0.2;SHIFT;-1;0.0;true
16;1.5;50;0.5;0.5;3;0;11;100000;[[1, 425], [2, 40], [1, 575], [2, 275], [1, 20], [1, 30], [2, 575], [1, 100], [2, 650], [1, 100], [1, 875], [2, 575], [2, 100], [2, 60], [2, 60], [1, 875], [1, 30], [2, 20], [2, 500], [1, 20], [1, 650], [1, 60], [1, 100], [2, 650], [2, 875], [2, 650], [1, 100], [1, 500], [1, 200], [2, 50], [1, 875], [2, 10], [1, 10], [1, 70], [2, 275], [1, 800], [2, 200], [1, 50], [2, 800], [1, 100], [1, 200], [2, 200], [1, 60], [1, 800], [1, 60], [2, 500], [1, 650], [1, 10], [2, 90], [1, 30]];5295.7232419241855;5405.531878665084;[32, 18, 33, 22, 23, 50, 5, 43, 45, 48, 29, 17, 6, 20, 38, 8, 40, 34, 27, 10, 41, 2, 30, 15, 14, 49, 13, 42, 37, 35, 4, 28, 1, 47, 3, 36, 16, 44, 11, 21, 31, 19, 46, 7, 12, 24, 26, 9, 39, 25];374;14;311;10000;200;2;0.2;10;RANKING;0.8;OurCX;0.2;SHIFT;-1;0.0;true
17;1.5;50;0.5;0.5;4;0;11;100000;[[1, 30], [2, 60], [2, 725], [2, 60], [2, 275], [1, 40], [2, 350], [2, 50], [2, 40], [1, 100], [1, 650], [1, 40], [2, 800], [1, 90], [2, 40], [1, 30], [1, 70], [1, 875], [2, 70], [2, 50], [1, 100], [2, 875], [1, 70], [1, 575], [2, 20], [1, 425], [1, 875], [1, 10], [1, 200], [2, 800], [1, 875], [2, 90], [2, 650], [1, 275], [2, 90], [2, 275], [1, 800], [2, 725], [2, 10], [1, 875], [2, 60], [1, 60], [1, 20], [1, 425], [1, 20], [1, 90], [2, 40], [1, 275], [1, 425], [2, 60]];3672.0961995966136;3780.684965053557;[39, 25, 45, 28, 1, 12, 43, 17, 6, 16, 23, 14, 10, 46, 47, 42, 15, 9, 8, 20, 41, 2, 50, 4, 19, 32, 35, 26, 29, 48, 34, 21, 49, 5, 36, 7, 24, 37, 40, 27, 44, 11, 31, 18, 33, 3, 38, 30, 13, 22];14258;239;254;10000;200;2;0.2;10;RANKING;0.8;PMX;0.2;SHIFT;-1;0.0;true
18;1.5;50;0.5;0.5;4;0;11;100000;[[1, 30], [2, 60], [2, 725], [2, 60], [2, 275], [1, 40], [2, 350], [2, 50], [2, 40], [1, 100], [1, 650], [1, 40], [2, 800], [1, 90], [2, 40], [1, 30], [1, 70], [1, 875], [2, 70], [2, 50], [1, 100], [2, 875], [1, 70], [1, 575], [2, 20], [1, 425], [1, 875], [1, 10], [1, 200], [2, 800], [1, 875], [2, 90], [2, 650], [1, 275], [2, 90], [2, 275], [1, 800], [2, 725], [2, 10], [1, 875], [2, 60], [1, 60], [1, 20], [1, 425], [1, 20], [1, 90], [2, 40], [1, 275], [1, 425], [2, 60]];3672.0961995966136;3761.8007384645693;[39, 16, 45, 12, 1, 14, 28, 6, 43, 17, 25, 9, 15, 47, 21, 23, 42, 10, 8, 20, 50, 2, 4, 41, 19, 32, 35, 29, 46, 34, 44, 48, 49, 24, 26, 5, 36, 7, 18, 40, 37, 11, 27, 31, 33, 38, 3, 13, 30, 22];144;9;273;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.0;true
19;1.5;50;0.5;0.5;4;0;11;100000;[[1, 30], [2, 60], [2, 725], [2, 60], [2, 275], [1, 40], [2, 350], [2, 50], [2, 40], [1, 100], [1, 650], [1, 40], [2, 800], [1, 90], [2, 40], [1, 30], [1, 70], [1, 875], [2, 70], [2, 50], [1, 100], [2, 875], [1, 70], [1, 575], [2, 20], [1, 425], [1, 875], [1, 10], [1, 200], [2, 800], [1, 875], [2, 90], [2, 650], [1, 275], [2, 90], [2, 275], [1, 800], [2, 725], [2, 10], [1, 875], [2, 60], [1, 60], [1, 20], [1, 425], [1, 20], [1, 90], [2, 40], [1, 275], [1, 425], [2, 60]];3672.0961995966136;3812.044433269375;[39, 28, 45, 43, 17, 14, 1, 25, 16, 42, 12, 6, 10, 23, 9, 15, 20, 47, 41, 8, 4, 2, 50, 29, 21, 32, 46, 19, 35, 26, 44, 36, 34, 48, 5, 11, 37, 40, 18, 24, 27, 49, 31, 7, 33, 38, 3, 30, 13, 22];13776;233;255;10000;200;2;0.2;10;RANKING;0.8;OX;0.2;SHIFT;-1;0.0;true
20;1.5;50;0.5;0.5;4;0;11;100000;[[1, 30], [2, 60], [2, 725], [2, 60], [2, 275], [1, 40], [2, 350], [2, 50], [2, 40], [1, 100], [1, 650], [1, 40], [2, 800], [1, 90], [2, 40], [1, 30], [1, 70], [1, 875], [2, 70], [2, 50], [1, 100], [2, 875], [1, 70], [1, 575], [2, 20], [1, 425], [1, 875], [1, 10], [1, 200], [2, 800], [1, 875], [2, 90], [2, 650], [1, 275], [2, 90], [2, 275], [1, 800], [2, 725], [2, 10], [1, 875], [2, 60], [1, 60], [1, 20], [1, 425], [1, 20], [1, 90], [2, 40], [1, 275], [1, 425], [2, 60]];3672.0961995966136;3775.3814934194766;[39, 25, 14, 28, 43, 45, 17, 46, 12, 6, 1, 42, 16, 23, 10, 47, 15, 9, 20, 8, 50, 41, 4, 2, 19, 32, 35, 21, 29, 24, 48, 49, 34, 5, 36, 37, 26, 44, 11, 7, 27, 18, 31, 40, 33, 3, 38, 13, 30, 22];11062;232;319;10000;200;2;0.2;10;RANKING;0.8;OurCX;0.2;SHIFT;-1;0.0;true
21;1.5;50;0.5;0.5;5;0;11;100000;[[2, 800], [1, 20], [1, 60], [1, 350], [2, 275], [1, 80], [2, 100], [1, 575], [1, 200], [2, 875], [2, 800], [1, 40], [1, 350], [2, 10], [2, 575], [2, 575], [1, 20], [2, 725], [2, 20], [2, 725], [2, 80], [2, 60], [1, 500], [2, 20], [2, 20], [1, 90], [2, 30], [2, 80], [2, 800], [2, 725], [1, 30], [2, 425], [2, 40], [2, 350], [2, 30], [1, 70], [2, 875], [2, 30], [1, 100], [1, 200], [1, 875], [2, 800], [1, 425], [2, 875], [2, 425], [2, 650], [2, 350], [1, 40], [2, 80], [1, 425]];11179.860765561674;11291.69865130903;[14, 25, 19, 26, 17, 48, 24, 6, 31, 35, 27, 38, 33, 22, 36, 9, 3, 40, 12, 28, 49, 21, 2, 7, 4, 43, 23, 13, 39, 50, 41, 8, 5, 34, 47, 32, 45, 16, 15, 46, 30, 18, 20, 1, 11, 42, 29, 37, 44, 10];14700;284;292;10000;200;2;0.2;10;RANKING;0.8;PMX;0.2;SHIFT;-1;0.0;true
22;1.5;50;0.5;0.5;5;0;11;100000;[[2, 800], [1, 20], [1, 60], [1, 350], [2, 275], [1, 80], [2, 100], [1, 575], [1, 200], [2, 875], [2, 800], [1, 40], [1, 350], [2, 10], [2, 575], [2, 575], [1, 20], [2, 725], [2, 20], [2, 725], [2, 80], [2, 60], [1, 500], [2, 20], [2, 20], [1, 90], [2, 30], [2, 80], [2, 800], [2, 725], [1, 30], [2, 425], [2, 40], [2, 350], [2, 30], [1, 70], [2, 875], [2, 30], [1, 100], [1, 200], [1, 875], [2, 800], [1, 425], [2, 875], [2, 425], [2, 650], [2, 350], [1, 40], [2, 80], [1, 425]];11179.860765561674;11277.674139536983;[14, 2, 48, 17, 25, 24, 19, 27, 38, 35, 31, 39, 36, 33, 3, 9, 12, 26, 22, 6, 28, 21, 49, 7, 40, 4, 50, 43, 13, 23, 41, 8, 5, 34, 47, 45, 32, 15, 16, 46, 30, 20, 18, 29, 1, 11, 42, 10, 37, 44];127;10;287;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.0;true
23;1.5;50;0.5;0.5;5;0;11;100000;[[2, 800], [1, 20], [1, 60], [1, 350], [2, 275], [1, 80], [2, 100], [1, 575], [1, 200], [2, 875], [2, 800], [1, 40], [1, 350], [2, 10], [2, 575], [2, 575], [1, 20], [2, 725], [2, 20], [2, 725], [2, 80], [2, 60], [1, 500], [2, 20], [2, 20], [1, 90], [2, 30], [2, 80], [2, 800], [2, 725], [1, 30], [2, 425], [2, 40], [2, 350], [2, 30], [1, 70], [2, 875], [2, 30], [1, 100], [1, 200], [1, 875], [2, 800], [1, 425], [2, 875], [2, 425], [2, 650], [2, 350], [1, 40], [2, 80], [1, 425]];11179.860765561674;11324.780066200761;[14, 19, 25, 36, 31, 2, 12, 48, 17, 26, 24, 27, 38, 35, 33, 22, 28, 49, 21, 7, 6, 23, 3, 13, 8, 4, 39, 9, 40, 5, 41, 50, 43, 47, 34, 45, 32, 16, 15, 46, 18, 30, 20, 29, 42, 11, 1, 37, 44, 10];12291;226;277;10000;200;2;0.2;10;RANKING;0.8;OX;0.2;SHIFT;-1;0.0;true
24;1.5;50;0.5;0.5;5;0;11;100000;[[2, 800], [1, 20], [1, 60], [1, 350], [2, 275], [1, 80], [2, 100], [1, 575], [1, 200], [2, 875], [2, 800], [1, 40], [1, 350], [2, 10], [2, 575], [2, 575], [1, 20], [2, 725], [2, 20], [2, 725], [2, 80], [2, 60], [1, 500], [2, 20], [2, 20], [1, 90], [2, 30], [2, 80], [2, 800], [2, 725], [1, 30], [2, 425], [2, 40], [2, 350], [2, 30], [1, 70], [2, 875], [2, 30], [1, 100], [1, 200], [1, 875], [2, 800], [1, 425], [2, 875], [2, 425], [2, 650], [2, 350], [1, 40], [2, 80], [1, 425]];11179.860765561674;11278.304056644174;[14, 25, 24, 19, 48, 3, 12, 36, 17, 31, 35, 38, 27, 6, 2, 26, 33, 22, 21, 49, 28, 7, 4, 9, 39, 40, 50, 23, 13, 43, 41, 8, 5, 47, 34, 32, 45, 16, 15, 46, 20, 30, 18, 42, 11, 29, 1, 44, 10, 37];8466;205;362;10000;200;2;0.2;10;RANKING;0.8;OurCX;0.2;SHIFT;-1;0.0;true
