
1;100;6638.1303177132395;7263.380801437411;8485.911863908552;1.5390521491372122E-5;6.389854397247433E-7;0.011999360983092955;6.19511808004027E-7null;null;null;null
1;200;6615.301143819735;7784.282167734578;9924.418090640207;0.00201587692338896;1.2779708794494865E-7;0.059984639803391984;6.19511808004027E-7null;null;null;null
1;300;6594.810539334909;7290.49686419778;8583.51680981811;7.385084198712288E-7;1.2779708794494865E-7;0.251539199801502;1.239023616008054E-7null;null;null;null
1;400;6593.07424000559;7957.144469636375;9796.602801594658;0.24230414770175998;1.2779708794494865E-7;2.4616897589434232E-8;2.4780472320161082E-8null;null;null;null
1;500;6591.646800512689;7863.467505707871;10041.539997708393;0.050399975414235555;1.2779708794494865E-7;4.923379517886847E-9;2.4780472320161082E-8null;null;null;null
1;600;6585.220135903861;7864.623475632198;9834.371513076105;0.29999692288812846;1.2779708794494865E-7;4.923379517886847E-9;2.4780472320161082E-8null;null;null;null
1;700;6584.758019693294;7930.751580647818;9785.014576318885;0.29999619071999994;1.2779708794494865E-7;4.923379517886847E-9;2.4780472320161082E-8null;null;null;null
1;800;6583.458693285674;7856.129233115306;10015.588395357272;0.048019075930851904;1.2779708794494865E-7;4.923379517886847E-9;2.4780472320161082E-8null;null;null;null
1;900;6583.458693285674;7786.064153823152;9611.243304384352;0.050399975423937086;1.2779708794494865E-7;4.923379517886847E-9;2.4780472320161082E-8null;null;null;null
1;1000;6583.458693285674;7826.402382929709;10147.311473653137;0.2996152626806653;1.2779708794494865E-7;4.923379517886847E-9;2.4780472320161082E-8null;null;null;null
1;1100;6582.626118615652;8015.339534834651;10103.109760243231;0.009692926820336777;1.2779708794494865E-7;4.923379517886847E-9;2.4780472320161082E-8null;null;null;null
1;1200;6579.366340026075;7972.300801451068;12223.742954075815;0.05769537966079961;5.111883517797946E-9;4.923379517886847E-9;1.2288157540474164E-7null;null;null;null
1;1300;6576.78953556997;7932.535424225103;9678.629427382024;0.29038448762093566;5.111883517797946E-9;4.923379517886847E-9;2.457631508094833E-8null;null;null;null
1;1400;6576.78953556997;7899.3861695125115;9771.001695522977;0.2519809486844829;5.111883517797946E-9;4.923379517886847E-9;2.457631508094833E-8null;null;null;null
1;1500;6574.66708998165;7805.884393080013;9560.30853606962;0.2999078153846658;5.111883517797946E-9;4.923379517886847E-9;2.457631508094833E-8null;null;null;null
1;1600;6574.66708998165;7943.354190297878;9891.29820683142;0.011984639992135157;5.111883517797946E-9;4.923379517886847E-9;2.457631508094833E-8null;null;null;null
1;1700;6574.66708998165;7885.957935662155;10077.405902730352;0.04847999507693558;5.111883517797946E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
1;1800;6563.407058731389;7906.670522414405;9796.904097440809;0.29039987712;5.111883517797946E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
1;1900;6563.407058731389;7869.493495239503;10121.866580538801;0.0023201230847974836;5.111883517797946E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
1;2000;6562.671868681591;7845.5556350351635;10044.272792115715;0.29806464;5.111883517797946E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
1;2100;6560.169759609571;7996.385367095232;10022.991315354522;0.05999999877278596;5.111883517797946E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
1;2200;6560.169759609571;8084.802447089708;10358.120092765617;0.2496799027105622;5.111883517797946E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
1;2300;6558.382338733414;7972.81001331586;10152.679587135512;0.2420128049230647;5.111883517797946E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
1;2400;6558.382338733414;7933.088178123796;9961.430375718883;0.2880191998033291;5.111883517797946E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
1;2500;6558.143443600628;7752.10361288604;9590.897692953395;0.24239997420496734;5.111883517797946E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
1;2600;6558.143443600628;7951.48559574614;9592.186907978552;0.059923076921819134;5.111883517797946E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
1;2700;6558.143443600628;7805.333255818824;9397.957786150324;0.28808002559999735;5.111883517797946E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
1;2800;6558.143443600628;7968.834508060097;9747.437117827294;0.011904129016135682;5.111883517797946E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
1;2900;6557.782507565279;7837.598485819836;9501.52638458078;0.25191951336211704;5.111883517797946E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
1;3000;6557.782507565279;7943.6287950660835;9965.76820708144;0.2419230975684803;5.111883517797946E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
1;3100;6557.782507565279;7932.912345939133;9725.195079500334;0.29031951335614065;5.111883517797946E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
1;3200;6557.492071615344;7799.816337064149;9522.77755547112;0.2999839959121165;5.111883517797946E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
1;3300;6556.022950264892;7929.970921154461;9805.77370759037;0.2516159999606783;5.111883517797946E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
1;3400;6554.0158831050185;8000.566672336249;10535.665333798346;0.24201292288660653;5.111883517797946E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
1;3500;6547.783847770496;7961.417171537453;9766.24405898834;0.05999987711998742;5.111883517797946E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
1;3600;6547.783847770496;7847.045438751386;9405.9416991103;0.29001525780479737;5.111883517797946E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
1;3700;6547.783847770496;8009.482331379191;10606.6193694978;0.2999962889843637;5.111883517797946E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
1;3800;6547.783847770496;7838.575539152692;10409.515844686246;0.2999999754220999;5.111883517797946E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
1;3900;6547.783847770496;7883.281336456549;9618.665869088243;0.29961280413695696;1.0223767035595893E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
1;4000;6547.783847770496;7976.885013728;10157.948025391306;0.010079256821445426;1.0223767035595893E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
1;4100;6547.783847770496;8105.5701448055015;10501.929963080092;0.2519844864491495;1.0223767035595893E-9;4.923379517886847E-9;4.915263016189667E-9null;null;null;null
