id;alpha;jobs_count;single;small;example_number;blocks;series_name;energy;jobs;lower_bound;solution;permutation;iteration_solution_found;time_solution_found;total_ga_time;iterations_count;population_size;elites_count;random_initial_population_probability;best_random_population_size;selection_type;tourney_size;crossover_probability;crossover_type;mutation_probability;mutation_type;mutation_window
11;1.5;50;0.5;0.5;2;0;11;100000;[[2, 100], [2, 800], [1, 90], [1, 10], [1, 10], [2, 800], [1, 875], [1, 90], [2, 80], [2, 40], [1, 425], [2, 80], [2, 650], [1, 90], [2, 650], [1, 40], [1, 40], [2, 350], [2, 40], [1, 875], [1, 350], [1, 875], [2, 350], [1, 60], [1, 10], [1, 875], [1, 50], [1, 500], [1, 10], [1, 80], [1, 40], [2, 10], [1, 20], [1, 40], [1, 650], [2, 875], [2, 50], [2, 725], [1, 350], [2, 30], [2, 575], [2, 875], [2, 350], [2, 650], [2, 800], [1, 275], [1, 200], [1, 575], [1, 425], [2, 875]];9414.891311733865;9569.630589378707;[32, 29, 30, 24, 16, 34, 5, 4, 25, 31, 33, 17, 8, 27, 40, 10, 19, 3, 14, 37, 9, 12, 1, 47, 46, 39, 49, 28, 11, 50, 21, 48, 20, 23, 18, 43, 26, 7, 35, 22, 41, 15, 13, 44, 38, 6, 45, 2, 42, 36];6639;160;244;10000;200;2;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
12;1.5;50;0.5;0.5;2;0;11;100000;[[2, 100], [2, 800], [1, 90], [1, 10], [1, 10], [2, 800], [1, 875], [1, 90], [2, 80], [2, 40], [1, 425], [2, 80], [2, 650], [1, 90], [2, 650], [1, 40], [1, 40], [2, 350], [2, 40], [1, 875], [1, 350], [1, 875], [2, 350], [1, 60], [1, 10], [1, 875], [1, 50], [1, 500], [1, 10], [1, 80], [1, 40], [2, 10], [1, 20], [1, 40], [1, 650], [2, 875], [2, 50], [2, 725], [1, 350], [2, 30], [2, 575], [2, 875], [2, 350], [2, 650], [2, 800], [1, 275], [1, 200], [1, 575], [1, 425], [2, 875]];9414.891311733865;9550.865852375895;[29, 4, 25, 33, 5, 32, 31, 16, 34, 17, 40, 11, 27, 24, 30, 3, 19, 10, 37, 12, 9, 46, 47, 14, 21, 1, 28, 8, 48, 39, 49, 35, 43, 23, 18, 22, 20, 26, 7, 41, 15, 13, 44, 38, 2, 45, 6, 36, 50, 42];8125;182;222;10000;200;2;0.5;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
13;1.5;50;0.5;0.5;3;0;11;100000;[[1, 425], [2, 40], [1, 575], [2, 275], [1, 20], [1, 30], [2, 575], [1, 100], [2, 650], [1, 100], [1, 875], [2, 575], [2, 100], [2, 60], [2, 60], [1, 875], [1, 30], [2, 20], [2, 500], [1, 20], [1, 650], [1, 60], [1, 100], [2, 650], [2, 875], [2, 650], [1, 100], [1, 500], [1, 200], [2, 50], [1, 875], [2, 10], [1, 10], [1, 70], [2, 275], [1, 800], [2, 200], [1, 50], [2, 800], [1, 100], [1, 200], [2, 200], [1, 60], [1, 800], [1, 60], [2, 500], [1, 650], [1, 10], [2, 90], [1, 30]];5295.7232419241855;5394.563530955941;[32, 18, 48, 34, 20, 6, 50, 5, 17, 33, 38, 10, 22, 2, 8, 40, 45, 43, 30, 14, 15, 27, 23, 29, 41, 49, 13, 42, 37, 1, 28, 3, 47, 35, 4, 44, 21, 16, 11, 36, 31, 46, 19, 12, 7, 24, 9, 26, 39, 25];7121;183;250;10000;200;0;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
14;1.5;50;0.5;0.5;3;0;11;100000;[[1, 425], [2, 40], [1, 575], [2, 275], [1, 20], [1, 30], [2, 575], [1, 100], [2, 650], [1, 100], [1, 875], [2, 575], [2, 100], [2, 60], [2, 60], [1, 875], [1, 30], [2, 20], [2, 500], [1, 20], [1, 650], [1, 60], [1, 100], [2, 650], [2, 875], [2, 650], [1, 100], [1, 500], [1, 200], [2, 50], [1, 875], [2, 10], [1, 10], [1, 70], [2, 275], [1, 800], [2, 200], [1, 50], [2, 800], [1, 100], [1, 200], [2, 200], [1, 60], [1, 800], [1, 60], [2, 500], [1, 650], [1, 10], [2, 90], [1, 30]];5295.7232419241855;5395.687016616022;[32, 38, 43, 6, 50, 5, 48, 18, 33, 17, 20, 40, 34, 45, 8, 27, 2, 23, 10, 22, 30, 15, 14, 49, 29, 41, 13, 42, 37, 3, 1, 47, 28, 35, 4, 36, 21, 16, 31, 44, 11, 46, 19, 7, 12, 9, 26, 24, 39, 25];3897;82;204;10000;200;0;0.5;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
15;1.5;50;0.5;0.5;3;0;11;100000;[[1, 425], [2, 40], [1, 575], [2, 275], [1, 20], [1, 30], [2, 575], [1, 100], [2, 650], [1, 100], [1, 875], [2, 575], [2, 100], [2, 60], [2, 60], [1, 875], [1, 30], [2, 20], [2, 500], [1, 20], [1, 650], [1, 60], [1, 100], [2, 650], [2, 875], [2, 650], [1, 100], [1, 500], [1, 200], [2, 50], [1, 875], [2, 10], [1, 10], [1, 70], [2, 275], [1, 800], [2, 200], [1, 50], [2, 800], [1, 100], [1, 200], [2, 200], [1, 60], [1, 800], [1, 60], [2, 500], [1, 650], [1, 10], [2, 90], [1, 30]];5295.7232419241855;5394.983525248737;[33, 5, 48, 32, 18, 40, 10, 45, 17, 43, 22, 50, 6, 20, 24, 38, 34, 27, 2, 30, 15, 14, 8, 23, 41, 29, 49, 13, 37, 42, 28, 1, 47, 3, 35, 4, 36, 31, 44, 21, 16, 11, 19, 46, 12, 7, 26, 9, 39, 25];1786;50;252;10000;200;2;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
16;1.5;50;0.5;0.5;3;0;11;100000;[[1, 425], [2, 40], [1, 575], [2, 275], [1, 20], [1, 30], [2, 575], [1, 100], [2, 650], [1, 100], [1, 875], [2, 575], [2, 100], [2, 60], [2, 60], [1, 875], [1, 30], [2, 20], [2, 500], [1, 20], [1, 650], [1, 60], [1, 100], [2, 650], [2, 875], [2, 650], [1, 100], [1, 500], [1, 200], [2, 50], [1, 875], [2, 10], [1, 10], [1, 70], [2, 275], [1, 800], [2, 200], [1, 50], [2, 800], [1, 100], [1, 200], [2, 200], [1, 60], [1, 800], [1, 60], [2, 500], [1, 650], [1, 10], [2, 90], [1, 30]];5295.7232419241855;5397.319923763512;[32, 18, 5, 48, 6, 50, 17, 38, 43, 33, 20, 34, 45, 22, 29, 8, 2, 23, 27, 30, 14, 15, 49, 13, 28, 40, 41, 10, 1, 37, 42, 4, 35, 3, 47, 44, 11, 36, 16, 21, 31, 46, 19, 7, 12, 9, 24, 26, 39, 25];8610;213;246;10000;200;2;0.5;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
17;1.5;50;0.5;0.5;4;0;11;100000;[[1, 30], [2, 60], [2, 725], [2, 60], [2, 275], [1, 40], [2, 350], [2, 50], [2, 40], [1, 100], [1, 650], [1, 40], [2, 800], [1, 90], [2, 40], [1, 30], [1, 70], [1, 875], [2, 70], [2, 50], [1, 100], [2, 875], [1, 70], [1, 575], [2, 20], [1, 425], [1, 875], [1, 10], [1, 200], [2, 800], [1, 875], [2, 90], [2, 650], [1, 275], [2, 90], [2, 275], [1, 800], [2, 725], [2, 10], [1, 875], [2, 60], [1, 60], [1, 20], [1, 425], [1, 20], [1, 90], [2, 40], [1, 275], [1, 425], [2, 60]];3672.0961995966136;3762.10623235653;[39, 28, 6, 42, 1, 25, 23, 17, 12, 10, 45, 43, 16, 14, 46, 21, 9, 47, 15, 20, 8, 41, 4, 2, 50, 19, 32, 35, 29, 48, 34, 26, 49, 44, 24, 36, 5, 7, 18, 40, 37, 11, 31, 27, 33, 3, 38, 13, 30, 22];283;20;380;10000;200;0;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
18;1.5;50;0.5;0.5;4;0;11;100000;[[1, 30], [2, 60], [2, 725], [2, 60], [2, 275], [1, 40], [2, 350], [2, 50], [2, 40], [1, 100], [1, 650], [1, 40], [2, 800], [1, 90], [2, 40], [1, 30], [1, 70], [1, 875], [2, 70], [2, 50], [1, 100], [2, 875], [1, 70], [1, 575], [2, 20], [1, 425], [1, 875], [1, 10], [1, 200], [2, 800], [1, 875], [2, 90], [2, 650], [1, 275], [2, 90], [2, 275], [1, 800], [2, 725], [2, 10], [1, 875], [2, 60], [1, 60], [1, 20], [1, 425], [1, 20], [1, 90], [2, 40], [1, 275], [1, 425], [2, 60]];3672.0961995966136;3759.6841115339303;[39, 12, 6, 16, 43, 28, 45, 1, 42, 25, 47, 9, 15, 17, 10, 46, 23, 14, 21, 20, 8, 41, 4, 2, 50, 19, 32, 35, 44, 29, 26, 49, 48, 34, 24, 36, 5, 7, 40, 31, 37, 11, 18, 27, 33, 38, 3, 30, 13, 22];3174;99;292;10000;200;0;0.5;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
19;1.5;50;0.5;0.5;4;0;11;100000;[[1, 30], [2, 60], [2, 725], [2, 60], [2, 275], [1, 40], [2, 350], [2, 50], [2, 40], [1, 100], [1, 650], [1, 40], [2, 800], [1, 90], [2, 40], [1, 30], [1, 70], [1, 875], [2, 70], [2, 50], [1, 100], [2, 875], [1, 70], [1, 575], [2, 20], [1, 425], [1, 875], [1, 10], [1, 200], [2, 800], [1, 875], [2, 90], [2, 650], [1, 275], [2, 90], [2, 275], [1, 800], [2, 725], [2, 10], [1, 875], [2, 60], [1, 60], [1, 20], [1, 425], [1, 20], [1, 90], [2, 40], [1, 275], [1, 425], [2, 60]];3672.0961995966136;3760.4871514744523;[39, 25, 46, 12, 6, 16, 17, 14, 1, 28, 45, 43, 42, 23, 21, 47, 9, 15, 20, 8, 44, 2, 4, 41, 50, 19, 35, 32, 10, 29, 34, 48, 26, 24, 49, 36, 5, 7, 40, 27, 37, 11, 18, 31, 33, 38, 3, 30, 13, 22];319;16;338;10000;200;2;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
20;1.5;50;0.5;0.5;4;0;11;100000;[[1, 30], [2, 60], [2, 725], [2, 60], [2, 275], [1, 40], [2, 350], [2, 50], [2, 40], [1, 100], [1, 650], [1, 40], [2, 800], [1, 90], [2, 40], [1, 30], [1, 70], [1, 875], [2, 70], [2, 50], [1, 100], [2, 875], [1, 70], [1, 575], [2, 20], [1, 425], [1, 875], [1, 10], [1, 200], [2, 800], [1, 875], [2, 90], [2, 650], [1, 275], [2, 90], [2, 275], [1, 800], [2, 725], [2, 10], [1, 875], [2, 60], [1, 60], [1, 20], [1, 425], [1, 20], [1, 90], [2, 40], [1, 275], [1, 425], [2, 60]];3672.0961995966136;3769.49411973132;[43, 1, 28, 39, 25, 17, 12, 16, 42, 6, 23, 9, 15, 47, 14, 46, 45, 21, 10, 8, 20, 41, 2, 50, 4, 19, 32, 35, 49, 34, 29, 48, 24, 5, 44, 26, 36, 7, 40, 31, 37, 11, 13, 27, 18, 33, 38, 3, 30, 22];8456;201;238;10000;200;2;0.5;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
21;1.5;50;0.5;0.5;5;0;11;100000;[[2, 800], [1, 20], [1, 60], [1, 350], [2, 275], [1, 80], [2, 100], [1, 575], [1, 200], [2, 875], [2, 800], [1, 40], [1, 350], [2, 10], [2, 575], [2, 575], [1, 20], [2, 725], [2, 20], [2, 725], [2, 80], [2, 60], [1, 500], [2, 20], [2, 20], [1, 90], [2, 30], [2, 80], [2, 800], [2, 725], [1, 30], [2, 425], [2, 40], [2, 350], [2, 30], [1, 70], [2, 875], [2, 30], [1, 100], [1, 200], [1, 875], [2, 800], [1, 425], [2, 875], [2, 425], [2, 650], [2, 350], [1, 40], [2, 80], [1, 425]];11179.860765561674;11272.486539146032;[14, 3, 31, 17, 2, 12, 48, 25, 19, 24, 35, 27, 38, 33, 9, 6, 36, 26, 39, 22, 49, 28, 21, 7, 40, 4, 50, 43, 13, 23, 41, 8, 5, 47, 34, 45, 32, 15, 16, 46, 18, 30, 20, 1, 29, 11, 42, 37, 10, 44];6576;195;289;10000;200;0;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
22;1.5;50;0.5;0.5;5;0;11;100000;[[2, 800], [1, 20], [1, 60], [1, 350], [2, 275], [1, 80], [2, 100], [1, 575], [1, 200], [2, 875], [2, 800], [1, 40], [1, 350], [2, 10], [2, 575], [2, 575], [1, 20], [2, 725], [2, 20], [2, 725], [2, 80], [2, 60], [1, 500], [2, 20], [2, 20], [1, 90], [2, 30], [2, 80], [2, 800], [2, 725], [1, 30], [2, 425], [2, 40], [2, 350], [2, 30], [1, 70], [2, 875], [2, 30], [1, 100], [1, 200], [1, 875], [2, 800], [1, 425], [2, 875], [2, 425], [2, 650], [2, 350], [1, 40], [2, 80], [1, 425]];11179.860765561674;11269.662227623503;[14, 3, 31, 2, 17, 48, 12, 19, 25, 24, 35, 38, 27, 33, 36, 6, 26, 39, 22, 49, 28, 21, 7, 4, 9, 23, 13, 50, 40, 8, 43, 41, 5, 34, 47, 45, 32, 15, 16, 46, 20, 18, 30, 11, 42, 1, 29, 37, 10, 44];6357;156;241;10000;200;0;0.5;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
23;1.5;50;0.5;0.5;5;0;11;100000;[[2, 800], [1, 20], [1, 60], [1, 350], [2, 275], [1, 80], [2, 100], [1, 575], [1, 200], [2, 875], [2, 800], [1, 40], [1, 350], [2, 10], [2, 575], [2, 575], [1, 20], [2, 725], [2, 20], [2, 725], [2, 80], [2, 60], [1, 500], [2, 20], [2, 20], [1, 90], [2, 30], [2, 80], [2, 800], [2, 725], [1, 30], [2, 425], [2, 40], [2, 350], [2, 30], [1, 70], [2, 875], [2, 30], [1, 100], [1, 200], [1, 875], [2, 800], [1, 425], [2, 875], [2, 425], [2, 650], [2, 350], [1, 40], [2, 80], [1, 425]];11179.860765561674;11272.708437061916;[14, 2, 31, 12, 36, 48, 19, 25, 24, 3, 6, 17, 27, 38, 35, 33, 40, 26, 22, 39, 21, 28, 49, 41, 7, 9, 4, 43, 50, 13, 23, 8, 5, 34, 47, 32, 45, 16, 15, 46, 30, 20, 18, 1, 29, 42, 11, 37, 10, 44];6542;203;308;10000;200;2;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
24;1.5;50;0.5;0.5;5;0;11;100000;[[2, 800], [1, 20], [1, 60], [1, 350], [2, 275], [1, 80], [2, 100], [1, 575], [1, 200], [2, 875], [2, 800], [1, 40], [1, 350], [2, 10], [2, 575], [2, 575], [1, 20], [2, 725], [2, 20], [2, 725], [2, 80], [2, 60], [1, 500], [2, 20], [2, 20], [1, 90], [2, 30], [2, 80], [2, 800], [2, 725], [1, 30], [2, 425], [2, 40], [2, 350], [2, 30], [1, 70], [2, 875], [2, 30], [1, 100], [1, 200], [1, 875], [2, 800], [1, 425], [2, 875], [2, 425], [2, 650], [2, 350], [1, 40], [2, 80], [1, 425]];11179.860765561674;11270.8169569324;[14, 2, 12, 17, 25, 24, 19, 35, 27, 48, 6, 36, 3, 31, 26, 33, 22, 21, 28, 49, 7, 9, 39, 38, 40, 13, 4, 50, 23, 8, 41, 43, 5, 47, 34, 45, 32, 15, 16, 46, 30, 18, 20, 42, 11, 29, 1, 10, 37, 44];4138;110;261;10000;200;2;0.5;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
25;1.5;50;0.5;0.5;6;0;11;100000;[[1, 40], [2, 10], [2, 50], [1, 100], [1, 800], [2, 425], [2, 70], [2, 725], [2, 200], [1, 200], [1, 100], [2, 575], [1, 30], [2, 10], [1, 80], [2, 350], [2, 30], [2, 575], [2, 50], [2, 650], [2, 575], [2, 10], [2, 50], [1, 60], [2, 70], [1, 800], [2, 30], [2, 90], [2, 90], [2, 725], [1, 60], [1, 20], [2, 800], [2, 20], [2, 725], [1, 800], [1, 800], [1, 875], [2, 500], [2, 800], [1, 70], [1, 800], [2, 30], [2, 50], [1, 800], [1, 200], [1, 100], [2, 60], [2, 50], [1, 60]];5868.302006944241;5988.477599977469;[14, 2, 22, 24, 32, 34, 27, 17, 43, 31, 41, 15, 50, 11, 1, 49, 3, 44, 23, 13, 19, 48, 7, 25, 29, 28, 26, 47, 9, 16, 37, 45, 10, 42, 5, 4, 38, 36, 46, 6, 39, 18, 12, 21, 20, 30, 35, 8, 33, 40];2618;81;298;10000;200;0;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
26;1.5;50;0.5;0.5;6;0;11;100000;[[1, 40], [2, 10], [2, 50], [1, 100], [1, 800], [2, 425], [2, 70], [2, 725], [2, 200], [1, 200], [1, 100], [2, 575], [1, 30], [2, 10], [1, 80], [2, 350], [2, 30], [2, 575], [2, 50], [2, 650], [2, 575], [2, 10], [2, 50], [1, 60], [2, 70], [1, 800], [2, 30], [2, 90], [2, 90], [2, 725], [1, 60], [1, 20], [2, 800], [2, 20], [2, 725], [1, 800], [1, 800], [1, 875], [2, 500], [2, 800], [1, 70], [1, 800], [2, 30], [2, 50], [1, 800], [1, 200], [1, 100], [2, 60], [2, 50], [1, 60]];5868.302006944241;5988.3476042130615;[22, 14, 2, 34, 15, 41, 1, 32, 50, 31, 13, 24, 4, 17, 27, 43, 49, 19, 3, 23, 44, 48, 25, 7, 28, 29, 45, 47, 11, 9, 16, 37, 36, 46, 26, 5, 38, 42, 6, 10, 39, 18, 21, 12, 20, 30, 35, 8, 40, 33];2570;66;240;10000;200;0;0.5;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
27;1.5;50;0.5;0.5;6;0;11;100000;[[1, 40], [2, 10], [2, 50], [1, 100], [1, 800], [2, 425], [2, 70], [2, 725], [2, 200], [1, 200], [1, 100], [2, 575], [1, 30], [2, 10], [1, 80], [2, 350], [2, 30], [2, 575], [2, 50], [2, 650], [2, 575], [2, 10], [2, 50], [1, 60], [2, 70], [1, 800], [2, 30], [2, 90], [2, 90], [2, 725], [1, 60], [1, 20], [2, 800], [2, 20], [2, 725], [1, 800], [1, 800], [1, 875], [2, 500], [2, 800], [1, 70], [1, 800], [2, 30], [2, 50], [1, 800], [1, 200], [1, 100], [2, 60], [2, 50], [1, 60]];5868.302006944241;5988.875181789147;[14, 2, 22, 34, 27, 50, 32, 43, 17, 24, 41, 15, 31, 4, 1, 49, 19, 3, 44, 23, 13, 48, 7, 25, 29, 47, 28, 5, 11, 9, 16, 38, 26, 37, 45, 46, 36, 42, 10, 6, 39, 12, 21, 18, 20, 30, 8, 35, 33, 40];9847;285;289;10000;200;2;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
28;1.5;50;0.5;0.5;6;0;11;100000;[[1, 40], [2, 10], [2, 50], [1, 100], [1, 800], [2, 425], [2, 70], [2, 725], [2, 200], [1, 200], [1, 100], [2, 575], [1, 30], [2, 10], [1, 80], [2, 350], [2, 30], [2, 575], [2, 50], [2, 650], [2, 575], [2, 10], [2, 50], [1, 60], [2, 70], [1, 800], [2, 30], [2, 90], [2, 90], [2, 725], [1, 60], [1, 20], [2, 800], [2, 20], [2, 725], [1, 800], [1, 800], [1, 875], [2, 500], [2, 800], [1, 70], [1, 800], [2, 30], [2, 50], [1, 800], [1, 200], [1, 100], [2, 60], [2, 50], [1, 60]];5868.302006944241;5988.623765401867;[22, 2, 14, 34, 31, 16, 13, 43, 17, 27, 50, 41, 15, 24, 47, 1, 3, 49, 23, 19, 44, 48, 25, 7, 28, 32, 29, 45, 4, 11, 9, 38, 42, 36, 37, 10, 26, 5, 46, 6, 39, 12, 21, 18, 20, 30, 8, 35, 33, 40];2755;77;260;10000;200;2;0.5;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
29;1.5;50;0.5;0.5;7;0;11;100000;[[1, 275], [1, 60], [2, 100], [2, 200], [1, 500], [2, 50], [2, 90], [1, 90], [2, 20], [1, 875], [1, 800], [1, 350], [1, 30], [2, 575], [2, 50], [2, 500], [1, 275], [2, 875], [1, 100], [1, 20], [1, 30], [2, 60], [1, 425], [2, 875], [1, 90], [2, 500], [1, 350], [2, 100], [2, 90], [1, 10], [1, 725], [2, 90], [1, 80], [1, 20], [1, 70], [1, 70], [1, 40], [2, 350], [2, 50], [2, 275], [1, 60], [1, 875], [2, 40], [1, 425], [2, 80], [1, 875], [2, 10], [2, 60], [2, 100], [1, 425]];2579.9600073569086;2655.6475407358967;[47, 9, 37, 13, 20, 25, 8, 30, 34, 21, 35, 36, 33, 2, 41, 19, 43, 6, 39, 15, 22, 48, 45, 7, 32, 29, 49, 3, 28, 17, 12, 1, 23, 5, 27, 50, 44, 31, 4, 40, 38, 11, 10, 46, 42, 26, 16, 14, 18, 24];6048;151;247;10000;200;0;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
30;1.5;50;0.5;0.5;7;0;11;100000;[[1, 275], [1, 60], [2, 100], [2, 200], [1, 500], [2, 50], [2, 90], [1, 90], [2, 20], [1, 875], [1, 800], [1, 350], [1, 30], [2, 575], [2, 50], [2, 500], [1, 275], [2, 875], [1, 100], [1, 20], [1, 30], [2, 60], [1, 425], [2, 875], [1, 90], [2, 500], [1, 350], [2, 100], [2, 90], [1, 10], [1, 725], [2, 90], [1, 80], [1, 20], [1, 70], [1, 70], [1, 40], [2, 350], [2, 50], [2, 275], [1, 60], [1, 875], [2, 40], [1, 425], [2, 80], [1, 875], [2, 10], [2, 60], [2, 100], [1, 425]];2579.9600073569086;2658.62095265881;[47, 21, 30, 13, 9, 37, 8, 20, 25, 41, 43, 19, 2, 34, 36, 33, 15, 6, 39, 48, 22, 45, 7, 32, 35, 29, 28, 49, 3, 4, 1, 17, 27, 23, 44, 50, 5, 12, 31, 40, 38, 11, 42, 10, 46, 26, 16, 14, 18, 24];907;23;220;10000;200;0;0.5;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
31;1.5;50;0.5;0.5;7;0;11;100000;[[1, 275], [1, 60], [2, 100], [2, 200], [1, 500], [2, 50], [2, 90], [1, 90], [2, 20], [1, 875], [1, 800], [1, 350], [1, 30], [2, 575], [2, 50], [2, 500], [1, 275], [2, 875], [1, 100], [1, 20], [1, 30], [2, 60], [1, 425], [2, 875], [1, 90], [2, 500], [1, 350], [2, 100], [2, 90], [1, 10], [1, 725], [2, 90], [1, 80], [1, 20], [1, 70], [1, 70], [1, 40], [2, 350], [2, 50], [2, 275], [1, 60], [1, 875], [2, 40], [1, 425], [2, 80], [1, 875], [2, 10], [2, 60], [2, 100], [1, 425]];2579.9600073569086;2655.8065413384024;[47, 9, 34, 2, 30, 21, 35, 37, 20, 33, 8, 41, 25, 36, 19, 43, 13, 15, 6, 39, 48, 22, 45, 32, 29, 7, 28, 49, 3, 4, 17, 12, 44, 27, 1, 23, 50, 31, 40, 38, 11, 10, 5, 46, 42, 26, 16, 14, 24, 18];2189;66;273;10000;200;2;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
32;1.5;50;0.5;0.5;7;0;11;100000;[[1, 275], [1, 60], [2, 100], [2, 200], [1, 500], [2, 50], [2, 90], [1, 90], [2, 20], [1, 875], [1, 800], [1, 350], [1, 30], [2, 575], [2, 50], [2, 500], [1, 275], [2, 875], [1, 100], [1, 20], [1, 30], [2, 60], [1, 425], [2, 875], [1, 90], [2, 500], [1, 350], [2, 100], [2, 90], [1, 10], [1, 725], [2, 90], [1, 80], [1, 20], [1, 70], [1, 70], [1, 40], [2, 350], [2, 50], [2, 275], [1, 60], [1, 875], [2, 40], [1, 425], [2, 80], [1, 875], [2, 10], [2, 60], [2, 100], [1, 425]];2579.9600073569086;2653.635306258305;[34, 21, 30, 47, 9, 20, 37, 33, 13, 41, 2, 35, 36, 19, 43, 8, 6, 15, 39, 22, 25, 48, 45, 7, 29, 32, 28, 3, 49, 4, 27, 1, 23, 17, 44, 5, 12, 50, 31, 40, 38, 11, 42, 46, 10, 16, 26, 14, 18, 24];1960;46;231;10000;200;2;0.5;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
33;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2669.763889756725;[47, 32, 22, 40, 36, 39, 4, 25, 43, 8, 6, 15, 5, 1, 46, 21, 37, 2, 27, 10, 44, 7, 12, 16, 14, 42, 28, 31, 9, 3, 17, 13, 26, 23, 49, 35, 19, 50, 41, 18, 20, 38, 29, 11, 33, 24, 45, 34, 30, 48];3849;107;266;10000;200;0;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
34;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2671.7227168739287;[47, 32, 39, 43, 36, 46, 40, 22, 25, 4, 1, 6, 15, 8, 37, 27, 31, 5, 10, 44, 21, 12, 42, 14, 16, 28, 7, 13, 3, 19, 9, 26, 23, 49, 20, 50, 17, 41, 18, 35, 11, 38, 24, 2, 29, 33, 45, 34, 48, 30];8624;185;217;10000;200;0;0.5;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
35;1.5;50;0.5;0.5;8;0;11;100000;[[1, 40], [1, 725], [1, 200], [1, 60], [1, 80], [2, 20], [1, 90], [2, 20], [1, 350], [2, 50], [1, 725], [2, 80], [1, 350], [2, 90], [2, 20], [2, 90], [1, 500], [1, 650], [1, 500], [1, 650], [1, 90], [1, 10], [2, 275], [1, 800], [1, 40], [2, 200], [2, 40], [2, 100], [1, 800], [2, 650], [1, 90], [2, 10], [1, 800], [2, 500], [1, 575], [1, 20], [2, 40], [1, 725], [1, 30], [1, 40], [1, 575], [2, 90], [1, 20], [1, 200], [2, 350], [1, 20], [2, 10], [2, 650], [2, 275], [1, 575]];2574.0058422152683;2669.4299756979417;[32, 47, 43, 22, 36, 39, 46, 1, 40, 4, 25, 15, 8, 6, 37, 27, 31, 7, 10, 5, 3, 12, 14, 16, 42, 28, 9, 17, 13, 21, 26, 49, 23, 35, 19, 41, 50, 18, 20, 38, 11, 29, 2, 24, 44, 33, 45, 34, 30, 48];9534;251;268;10000;200;2;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
