id;alpha;jobs_count;single;small;example_number;blocks;series_name;energy;jobs;lower_bound;solution;permutation;iteration_solution_found;time_solution_found;total_ga_time;iterations_count;population_size;elites_count;random_initial_population_probability;best_random_population_size;selection_type;crossover_probability;crossover_type;mutation_probability;mutation_type;mutation_window;lambda;include_zero
11;1.5;50;0.5;0.5;2;0;11;100000;[[2, 100], [2, 800], [1, 90], [1, 10], [1, 10], [2, 800], [1, 875], [1, 90], [2, 80], [2, 40], [1, 425], [2, 80], [2, 650], [1, 90], [2, 650], [1, 40], [1, 40], [2, 350], [2, 40], [1, 875], [1, 350], [1, 875], [2, 350], [1, 60], [1, 10], [1, 875], [1, 50], [1, 500], [1, 10], [1, 80], [1, 40], [2, 10], [1, 20], [1, 40], [1, 650], [2, 875], [2, 50], [2, 725], [1, 350], [2, 30], [2, 575], [2, 875], [2, 350], [2, 650], [2, 800], [1, 275], [1, 200], [1, 575], [1, 425], [2, 875]];9414.891311733865;9602.584063120863;[25, 29, 32, 5, 31, 4, 34, 33, 17, 16, 27, 3, 21, 24, 40, 10, 19, 8, 14, 37, 12, 9, 1, 49, 47, 46, 39, 28, 7, 22, 26, 35, 11, 30, 48, 20, 43, 18, 23, 41, 13, 15, 44, 38, 2, 45, 6, 42, 50, 36];13148;194;223;10000;200;2;0.2;10;RANKING;0.8;PMX;0.2;SHIFT;-1;0.2;true
12;1.5;50;0.5;0.5;2;0;11;100000;[[2, 100], [2, 800], [1, 90], [1, 10], [1, 10], [2, 800], [1, 875], [1, 90], [2, 80], [2, 40], [1, 425], [2, 80], [2, 650], [1, 90], [2, 650], [1, 40], [1, 40], [2, 350], [2, 40], [1, 875], [1, 350], [1, 875], [2, 350], [1, 60], [1, 10], [1, 875], [1, 50], [1, 500], [1, 10], [1, 80], [1, 40], [2, 10], [1, 20], [1, 40], [1, 650], [2, 875], [2, 50], [2, 725], [1, 350], [2, 30], [2, 575], [2, 875], [2, 350], [2, 650], [2, 800], [1, 275], [1, 200], [1, 575], [1, 425], [2, 875]];9414.891311733865;9623.503956581259;[32, 43, 3, 30, 27, 34, 5, 29, 16, 31, 25, 4, 33, 17, 24, 8, 40, 10, 19, 37, 12, 9, 47, 14, 46, 1, 21, 39, 26, 11, 49, 7, 20, 48, 28, 35, 22, 18, 23, 41, 15, 44, 13, 38, 45, 2, 6, 42, 50, 36];752;18;218;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.2;true
13;1.5;50;0.5;0.5;2;0;11;100000;[[2, 100], [2, 800], [1, 90], [1, 10], [1, 10], [2, 800], [1, 875], [1, 90], [2, 80], [2, 40], [1, 425], [2, 80], [2, 650], [1, 90], [2, 650], [1, 40], [1, 40], [2, 350], [2, 40], [1, 875], [1, 350], [1, 875], [2, 350], [1, 60], [1, 10], [1, 875], [1, 50], [1, 500], [1, 10], [1, 80], [1, 40], [2, 10], [1, 20], [1, 40], [1, 650], [2, 875], [2, 50], [2, 725], [1, 350], [2, 30], [2, 575], [2, 875], [2, 350], [2, 650], [2, 800], [1, 275], [1, 200], [1, 575], [1, 425], [2, 875]];9414.891311733865;9748.571965710726;[32, 34, 3, 40, 5, 27, 31, 25, 16, 23, 19, 10, 37, 12, 1, 46, 28, 8, 47, 14, 35, 30, 39, 49, 24, 33, 29, 4, 21, 26, 20, 11, 7, 17, 22, 48, 43, 9, 18, 41, 15, 13, 44, 38, 6, 45, 2, 50, 36, 42];1;8;231;10000;200;2;0.2;10;RANKING;0.8;OX;0.2;SHIFT;-1;0.2;true
14;1.5;50;0.5;0.5;2;0;11;100000;[[2, 100], [2, 800], [1, 90], [1, 10], [1, 10], [2, 800], [1, 875], [1, 90], [2, 80], [2, 40], [1, 425], [2, 80], [2, 650], [1, 90], [2, 650], [1, 40], [1, 40], [2, 350], [2, 40], [1, 875], [1, 350], [1, 875], [2, 350], [1, 60], [1, 10], [1, 875], [1, 50], [1, 500], [1, 10], [1, 80], [1, 40], [2, 10], [1, 20], [1, 40], [1, 650], [2, 875], [2, 50], [2, 725], [1, 350], [2, 30], [2, 575], [2, 875], [2, 350], [2, 650], [2, 800], [1, 275], [1, 200], [1, 575], [1, 425], [2, 875]];9414.891311733865;9580.336698647672;[5, 29, 32, 16, 34, 4, 33, 25, 24, 8, 17, 50, 27, 31, 40, 19, 10, 14, 30, 37, 9, 12, 1, 49, 39, 47, 3, 28, 21, 35, 22, 46, 11, 48, 20, 18, 23, 43, 26, 7, 41, 44, 15, 13, 38, 45, 6, 2, 36, 42];3120;51;220;10000;200;2;0.2;10;RANKING;0.8;CX;0.2;SHIFT;-1;0.2;true
15;1.5;50;0.5;0.5;2;0;11;100000;[[2, 100], [2, 800], [1, 90], [1, 10], [1, 10], [2, 800], [1, 875], [1, 90], [2, 80], [2, 40], [1, 425], [2, 80], [2, 650], [1, 90], [2, 650], [1, 40], [1, 40], [2, 350], [2, 40], [1, 875], [1, 350], [1, 875], [2, 350], [1, 60], [1, 10], [1, 875], [1, 50], [1, 500], [1, 10], [1, 80], [1, 40], [2, 10], [1, 20], [1, 40], [1, 650], [2, 875], [2, 50], [2, 725], [1, 350], [2, 30], [2, 575], [2, 875], [2, 350], [2, 650], [2, 800], [1, 275], [1, 200], [1, 575], [1, 425], [2, 875]];9414.891311733865;9632.10600383641;[32, 4, 16, 5, 33, 17, 40, 47, 29, 10, 24, 19, 25, 37, 12, 9, 1, 34, 8, 39, 30, 31, 28, 14, 46, 11, 49, 35, 27, 26, 7, 48, 20, 21, 22, 43, 23, 18, 41, 13, 44, 15, 38, 45, 2, 3, 6, 50, 36, 42];13592;237;264;10000;200;2;0.2;10;RANKING;0.8;OurCX;0.2;SHIFT;-1;0.2;true
16;1.5;50;0.5;0.5;3;0;11;100000;[[1, 425], [2, 40], [1, 575], [2, 275], [1, 20], [1, 30], [2, 575], [1, 100], [2, 650], [1, 100], [1, 875], [2, 575], [2, 100], [2, 60], [2, 60], [1, 875], [1, 30], [2, 20], [2, 500], [1, 20], [1, 650], [1, 60], [1, 100], [2, 650], [2, 875], [2, 650], [1, 100], [1, 500], [1, 200], [2, 50], [1, 875], [2, 10], [1, 10], [1, 70], [2, 275], [1, 800], [2, 200], [1, 50], [2, 800], [1, 100], [1, 200], [2, 200], [1, 60], [1, 800], [1, 60], [2, 500], [1, 650], [1, 10], [2, 90], [1, 30]];5295.7232419241855;5392.483588887094;[17, 33, 48, 5, 20, 32, 18, 50, 45, 6, 22, 34, 43, 23, 38, 2, 10, 40, 8, 27, 30, 14, 15, 49, 29, 41, 13, 37, 42, 35, 4, 28, 21, 1, 36, 3, 47, 16, 11, 44, 31, 46, 19, 7, 12, 24, 9, 26, 39, 25];13240;193;220;10000;200;2;0.2;10;RANKING;0.8;PMX;0.2;SHIFT;-1;0.2;true
17;1.5;50;0.5;0.5;3;0;11;100000;[[1, 425], [2, 40], [1, 575], [2, 275], [1, 20], [1, 30], [2, 575], [1, 100], [2, 650], [1, 100], [1, 875], [2, 575], [2, 100], [2, 60], [2, 60], [1, 875], [1, 30], [2, 20], [2, 500], [1, 20], [1, 650], [1, 60], [1, 100], [2, 650], [2, 875], [2, 650], [1, 100], [1, 500], [1, 200], [2, 50], [1, 875], [2, 10], [1, 10], [1, 70], [2, 275], [1, 800], [2, 200], [1, 50], [2, 800], [1, 100], [1, 200], [2, 200], [1, 60], [1, 800], [1, 60], [2, 500], [1, 650], [1, 10], [2, 90], [1, 30]];5295.7232419241855;5410.995181771222;[1, 32, 48, 17, 33, 43, 5, 20, 6, 18, 45, 38, 34, 10, 50, 22, 2, 27, 23, 30, 8, 41, 40, 15, 14, 49, 13, 42, 37, 29, 3, 35, 4, 21, 44, 28, 16, 11, 47, 36, 31, 46, 19, 7, 12, 24, 26, 9, 39, 25];6756;100;216;10000;200;2;0.2;10;RANKING;0.8;OPX;0.2;SHIFT;-1;0.2;true
18;1.5;50;0.5;0.5;3;0;11;100000;[[1, 425], [2, 40], [1, 575], [2, 275], [1, 20], [1, 30], [2, 575], [1, 100], [2, 650], [1, 100], [1, 875], [2, 575], [2, 100], [2, 60], [2, 60], [1, 875], [1, 30], [2, 20], [2, 500], [1, 20], [1, 650], [1, 60], [1, 100], [2, 650], [2, 875], [2, 650], [1, 100], [1, 500], [1, 200], [2, 50], [1, 875], [2, 10], [1, 10], [1, 70], [2, 275], [1, 800], [2, 200], [1, 50], [2, 800], [1, 100], [1, 200], [2, 200], [1, 60], [1, 800], [1, 60], [2, 500], [1, 650], [1, 10], [2, 90], [1, 30]];5295.7232419241855;5523.7642548341;[32, 18, 33, 29, 11, 38, 6, 17, 23, 45, 5, 34, 48, 20, 50, 10, 41, 40, 43, 2, 30, 15, 49, 13, 42, 22, 27, 1, 14, 37, 4, 35, 36, 16, 3, 44, 47, 21, 8, 31, 19, 46, 26, 7, 28, 12, 24, 9, 39, 25];1;6;227;10000;200;2;0.2;10;RANKING;0.8;OX;0.2;SHIFT;-1;0.2;true
19;1.5;50;0.5;0.5;3;0;11;100000;[[1, 425], [2, 40], [1, 575], [2, 275], [1, 20], [1, 30], [2, 575], [1, 100], [2, 650], [1, 100], [1, 875], [2, 575], [2, 100], [2, 60], [2, 60], [1, 875], [1, 30], [2, 20], [2, 500], [1, 20], [1, 650], [1, 60], [1, 100], [2, 650], [2, 875], [2, 650], [1, 100], [1, 500], [1, 200], [2, 50], [1, 875], [2, 10], [1, 10], [1, 70], [2, 275], [1, 800], [2, 200], [1, 50], [2, 800], [1, 100], [1, 200], [2, 200], [1, 60], [1, 800], [1, 60], [2, 500], [1, 650], [1, 10], [2, 90], [1, 30]];5295.7232419241855;5402.54626881143;[32, 50, 17, 34, 20, 5, 18, 43, 38, 22, 33, 48, 2, 30, 14, 15, 8, 41, 40, 10, 6, 23, 27, 45, 29, 49, 13, 26, 37, 42, 4, 35, 1, 28, 47, 44, 3, 11, 31, 21, 36, 16, 19, 46, 7, 12, 9, 24, 39, 25];7882;115;217;10000;200;2;0.2;10;RANKING;0.8;CX;0.2;SHIFT;-1;0.2;true
20;1.5;50;0.5;0.5;3;0;11;100000;[[1, 425], [2, 40], [1, 575], [2, 275], [1, 20], [1, 30], [2, 575], [1, 100], [2, 650], [1, 100], [1, 875], [2, 575], [2, 100], [2, 60], [2, 60], [1, 875], [1, 30], [2, 20], [2, 500], [1, 20], [1, 650], [1, 60], [1, 100], [2, 650], [2, 875], [2, 650], [1, 100], [1, 500], [1, 200], [2, 50], [1, 875], [2, 10], [1, 10], [1, 70], [2, 275], [1, 800], [2, 200], [1, 50], [2, 800], [1, 100], [1, 200], [2, 200], [1, 60], [1, 800], [1, 60], [2, 500], [1, 650], [1, 10], [2, 90], [1, 30]];5295.7232419241855;5407.362119836835;[48, 33, 5, 20, 32, 18, 22, 50, 6, 17, 38, 34, 43, 45, 8, 2, 40, 23, 30, 14, 15, 27, 10, 49, 13, 37, 42, 47, 1, 41, 35, 4, 36, 28, 3, 16, 29, 11, 21, 44, 31, 46, 19, 7, 12, 9, 24, 26, 39, 25];9346;164;262;10000;200;2;0.2;10;RANKING;0.8;OurCX;0.2;SHIFT;-1;0.2;true
