
11;1.5;50;0.5;0.5;1;0;11;100000;[[2, 20], [2, 100], [2, 40], [1, 20], [1, 90], [2, 30], [1, 500], [1, 200], [1, 60], [2, 650], [2, 575], [1, 40], [1, 275], [2, 575], [1, 650], [2, 800], [1, 200], [2, 425], [1, 575], [1, 425], [2, 800], [2, 425], [1, 100], [2, 575], [2, 500], [1, 875], [2, 575], [2, 40], [2, 650], [2, 575], [2, 275], [1, 500], [2, 275], [2, 20], [1, 275], [2, 60], [1, 575], [2, 725], [1, 20], [1, 275], [1, 70], [2, 70], [2, 500], [1, 350], [1, 100], [2, 500], [1, 80], [1, 875], [1, 725], [2, 70]];11230.320688040789;11362.418082477849;[34, 1, 6, 28, 5, 47, 9, 4, 41, 39, 12, 23, 3, 36, 50, 42, 2, 44, 13, 17, 35, 40, 45, 8, 20, 31, 33, 7, 19, 37, 32, 49, 26, 15, 48, 18, 22, 43, 25, 46, 24, 11, 14, 27, 30, 10, 29, 38, 21, 16];700947;2078;2990;10000;200;198;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
12;1.5;50;0.5;0.5;1;0;11;100000;[[2, 20], [2, 100], [2, 40], [1, 20], [1, 90], [2, 30], [1, 500], [1, 200], [1, 60], [2, 650], [2, 575], [1, 40], [1, 275], [2, 575], [1, 650], [2, 800], [1, 200], [2, 425], [1, 575], [1, 425], [2, 800], [2, 425], [1, 100], [2, 575], [2, 500], [1, 875], [2, 575], [2, 40], [2, 650], [2, 575], [2, 275], [1, 500], [2, 275], [2, 20], [1, 275], [2, 60], [1, 575], [2, 725], [1, 20], [1, 275], [1, 70], [2, 70], [2, 500], [1, 350], [1, 100], [2, 500], [1, 80], [1, 875], [1, 725], [2, 70]];11230.320688040789;11362.285101864778;[1, 34, 41, 9, 39, 4, 12, 47, 6, 3, 28, 36, 50, 42, 17, 8, 23, 5, 45, 35, 2, 40, 14, 13, 20, 44, 37, 32, 31, 33, 49, 15, 26, 19, 7, 48, 18, 22, 25, 43, 46, 30, 11, 24, 27, 29, 10, 38, 21, 16];174554;305;1848;10000;200;198;0.5;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
13;1.5;50;0.5;0.5;2;0;11;100000;[[2, 90], [1, 800], [1, 90], [2, 350], [2, 10], [2, 725], [2, 650], [2, 40], [1, 275], [2, 350], [2, 725], [1, 725], [2, 875], [1, 70], [1, 10], [2, 10], [2, 500], [2, 650], [2, 50], [2, 800], [2, 70], [2, 875], [2, 725], [1, 275], [2, 650], [2, 500], [1, 800], [2, 50], [2, 40], [1, 350], [2, 10], [2, 100], [2, 40], [1, 875], [2, 100], [2, 90], [1, 60], [2, 275], [1, 50], [2, 200], [1, 800], [1, 50], [2, 30], [2, 10], [2, 275], [1, 30], [1, 875], [1, 200], [2, 60], [2, 10]];8353.555271560674;8440.314983594386;[31, 5, 44, 16, 50, 39, 37, 15, 43, 42, 46, 3, 14, 33, 8, 29, 19, 28, 49, 21, 36, 1, 32, 35, 9, 30, 48, 24, 40, 38, 45, 10, 4, 27, 41, 2, 12, 34, 47, 17, 26, 18, 7, 25, 23, 11, 6, 20, 22, 13];1257;39;300;10000;200;0;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
14;1.5;50;0.5;0.5;2;0;11;100000;[[2, 90], [1, 800], [1, 90], [2, 350], [2, 10], [2, 725], [2, 650], [2, 40], [1, 275], [2, 350], [2, 725], [1, 725], [2, 875], [1, 70], [1, 10], [2, 10], [2, 500], [2, 650], [2, 50], [2, 800], [2, 70], [2, 875], [2, 725], [1, 275], [2, 650], [2, 500], [1, 800], [2, 50], [2, 40], [1, 350], [2, 10], [2, 100], [2, 40], [1, 875], [2, 100], [2, 90], [1, 60], [2, 275], [1, 50], [2, 200], [1, 800], [1, 50], [2, 30], [2, 10], [2, 275], [1, 30], [1, 875], [1, 200], [2, 60], [2, 10]];8353.555271560674;8440.314983594386;[44, 5, 50, 31, 16, 42, 37, 15, 43, 39, 46, 3, 14, 33, 29, 8, 19, 28, 49, 21, 1, 36, 32, 35, 24, 30, 48, 9, 40, 38, 45, 4, 10, 2, 41, 27, 12, 47, 34, 17, 26, 7, 25, 18, 23, 11, 6, 20, 13, 22];282;10;252;10000;200;0;0.5;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
15;1.5;50;0.5;0.5;2;0;11;100000;[[2, 90], [1, 800], [1, 90], [2, 350], [2, 10], [2, 725], [2, 650], [2, 40], [1, 275], [2, 350], [2, 725], [1, 725], [2, 875], [1, 70], [1, 10], [2, 10], [2, 500], [2, 650], [2, 50], [2, 800], [2, 70], [2, 875], [2, 725], [1, 275], [2, 650], [2, 500], [1, 800], [2, 50], [2, 40], [1, 350], [2, 10], [2, 100], [2, 40], [1, 875], [2, 100], [2, 90], [1, 60], [2, 275], [1, 50], [2, 200], [1, 800], [1, 50], [2, 30], [2, 10], [2, 275], [1, 30], [1, 875], [1, 200], [2, 60], [2, 10]];8353.555271560674;8441.122511161233;[44, 31, 5, 50, 39, 37, 15, 14, 3, 46, 42, 43, 33, 29, 8, 28, 19, 49, 21, 16, 36, 1, 32, 35, 9, 30, 48, 24, 40, 45, 38, 4, 10, 41, 2, 27, 12, 47, 34, 26, 17, 18, 7, 25, 11, 6, 23, 20, 13, 22];6377;199;316;10000;200;2;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
16;1.5;50;0.5;0.5;2;0;11;100000;[[2, 90], [1, 800], [1, 90], [2, 350], [2, 10], [2, 725], [2, 650], [2, 40], [1, 275], [2, 350], [2, 725], [1, 725], [2, 875], [1, 70], [1, 10], [2, 10], [2, 500], [2, 650], [2, 50], [2, 800], [2, 70], [2, 875], [2, 725], [1, 275], [2, 650], [2, 500], [1, 800], [2, 50], [2, 40], [1, 350], [2, 10], [2, 100], [2, 40], [1, 875], [2, 100], [2, 90], [1, 60], [2, 275], [1, 50], [2, 200], [1, 800], [1, 50], [2, 30], [2, 10], [2, 275], [1, 30], [1, 875], [1, 200], [2, 60], [2, 10]];8353.555271560674;8441.127145480561;[31, 44, 16, 50, 12, 15, 37, 42, 5, 14, 3, 46, 39, 43, 33, 8, 29, 19, 28, 49, 21, 1, 36, 32, 35, 24, 30, 48, 9, 40, 38, 45, 10, 4, 2, 41, 27, 47, 34, 26, 17, 25, 7, 18, 11, 23, 6, 20, 22, 13];5861;154;260;10000;200;2;0.5;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
17;1.5;50;0.5;0.5;2;0;11;100000;[[2, 90], [1, 800], [1, 90], [2, 350], [2, 10], [2, 725], [2, 650], [2, 40], [1, 275], [2, 350], [2, 725], [1, 725], [2, 875], [1, 70], [1, 10], [2, 10], [2, 500], [2, 650], [2, 50], [2, 800], [2, 70], [2, 875], [2, 725], [1, 275], [2, 650], [2, 500], [1, 800], [2, 50], [2, 40], [1, 350], [2, 10], [2, 100], [2, 40], [1, 875], [2, 100], [2, 90], [1, 60], [2, 275], [1, 50], [2, 200], [1, 800], [1, 50], [2, 30], [2, 10], [2, 275], [1, 30], [1, 875], [1, 200], [2, 60], [2, 10]];8353.555271560674;8441.569208215487;[31, 50, 44, 16, 5, 39, 46, 43, 3, 42, 37, 14, 33, 29, 8, 19, 28, 49, 21, 36, 1, 32, 35, 24, 30, 48, 9, 40, 38, 45, 10, 4, 41, 15, 12, 2, 27, 34, 47, 26, 17, 25, 7, 18, 23, 6, 11, 20, 13, 22];55315;156;2968;10000;200;198;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
18;1.5;50;0.5;0.5;2;0;11;100000;[[2, 90], [1, 800], [1, 90], [2, 350], [2, 10], [2, 725], [2, 650], [2, 40], [1, 275], [2, 350], [2, 725], [1, 725], [2, 875], [1, 70], [1, 10], [2, 10], [2, 500], [2, 650], [2, 50], [2, 800], [2, 70], [2, 875], [2, 725], [1, 275], [2, 650], [2, 500], [1, 800], [2, 50], [2, 40], [1, 350], [2, 10], [2, 100], [2, 40], [1, 875], [2, 100], [2, 90], [1, 60], [2, 275], [1, 50], [2, 200], [1, 800], [1, 50], [2, 30], [2, 10], [2, 275], [1, 30], [1, 875], [1, 200], [2, 60], [2, 10]];8353.555271560674;8440.829867014543;[5, 44, 50, 16, 31, 39, 37, 15, 43, 42, 46, 3, 14, 33, 8, 29, 28, 19, 49, 21, 1, 36, 35, 32, 9, 30, 48, 24, 40, 38, 45, 10, 4, 12, 27, 47, 2, 41, 34, 26, 17, 7, 25, 18, 23, 6, 11, 20, 22, 13];24169;45;1935;10000;200;198;0.5;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
19;1.5;50;0.5;0.5;3;0;11;100000;[[1, 80], [2, 100], [1, 90], [2, 90], [1, 350], [1, 30], [1, 425], [2, 80], [2, 875], [2, 100], [2, 875], [2, 60], [1, 10], [1, 50], [1, 200], [2, 90], [2, 70], [2, 50], [1, 70], [2, 70], [1, 575], [1, 70], [1, 90], [1, 875], [1, 10], [2, 10], [1, 200], [1, 500], [2, 650], [2, 90], [1, 70], [2, 60], [2, 100], [1, 875], [1, 50], [1, 425], [1, 70], [1, 800], [1, 875], [1, 650], [2, 80], [1, 70], [1, 100], [1, 40], [2, 650], [2, 575], [1, 350], [2, 275], [1, 20], [1, 800]];2719.7465162377844;2790.6996534797418;[26, 35, 19, 6, 25, 13, 3, 22, 23, 31, 44, 49, 14, 1, 42, 37, 43, 18, 32, 12, 20, 17, 41, 8, 4, 16, 30, 2, 48, 33, 10, 27, 5, 15, 47, 36, 7, 21, 28, 50, 40, 39, 38, 34, 24, 46, 29, 45, 11, 9];3817;94;240;10000;200;0;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
20;1.5;50;0.5;0.5;3;0;11;100000;[[1, 80], [2, 100], [1, 90], [2, 90], [1, 350], [1, 30], [1, 425], [2, 80], [2, 875], [2, 100], [2, 875], [2, 60], [1, 10], [1, 50], [1, 200], [2, 90], [2, 70], [2, 50], [1, 70], [2, 70], [1, 575], [1, 70], [1, 90], [1, 875], [1, 10], [2, 10], [1, 200], [1, 500], [2, 650], [2, 90], [1, 70], [2, 60], [2, 100], [1, 875], [1, 50], [1, 425], [1, 70], [1, 800], [1, 875], [1, 650], [2, 80], [1, 70], [1, 100], [1, 40], [2, 650], [2, 575], [1, 350], [2, 275], [1, 20], [1, 800]];2719.7465162377844;2794.2677111625208;[26, 22, 35, 6, 1, 25, 13, 49, 37, 42, 14, 19, 31, 44, 3, 18, 43, 23, 32, 12, 17, 20, 8, 41, 4, 16, 30, 2, 33, 10, 27, 7, 15, 36, 47, 5, 21, 28, 48, 38, 40, 34, 50, 39, 24, 46, 29, 45, 11, 9];2590;57;210;10000;200;0;0.5;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
21;1.5;50;0.5;0.5;3;0;11;100000;[[1, 80], [2, 100], [1, 90], [2, 90], [1, 350], [1, 30], [1, 425], [2, 80], [2, 875], [2, 100], [2, 875], [2, 60], [1, 10], [1, 50], [1, 200], [2, 90], [2, 70], [2, 50], [1, 70], [2, 70], [1, 575], [1, 70], [1, 90], [1, 875], [1, 10], [2, 10], [1, 200], [1, 500], [2, 650], [2, 90], [1, 70], [2, 60], [2, 100], [1, 875], [1, 50], [1, 425], [1, 70], [1, 800], [1, 875], [1, 650], [2, 80], [1, 70], [1, 100], [1, 40], [2, 650], [2, 575], [1, 350], [2, 275], [1, 20], [1, 800]];2719.7465162377844;2790.5873003192764;[26, 6, 28, 14, 25, 37, 49, 13, 23, 3, 22, 31, 42, 19, 44, 35, 1, 43, 18, 32, 12, 20, 17, 8, 41, 4, 30, 16, 2, 33, 10, 15, 5, 27, 47, 7, 36, 21, 48, 38, 40, 34, 50, 24, 39, 46, 29, 45, 11, 9];9232;227;247;10000;200;2;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
22;1.5;50;0.5;0.5;3;0;11;100000;[[1, 80], [2, 100], [1, 90], [2, 90], [1, 350], [1, 30], [1, 425], [2, 80], [2, 875], [2, 100], [2, 875], [2, 60], [1, 10], [1, 50], [1, 200], [2, 90], [2, 70], [2, 50], [1, 70], [2, 70], [1, 575], [1, 70], [1, 90], [1, 875], [1, 10], [2, 10], [1, 200], [1, 500], [2, 650], [2, 90], [1, 70], [2, 60], [2, 100], [1, 875], [1, 50], [1, 425], [1, 70], [1, 800], [1, 875], [1, 650], [2, 80], [1, 70], [1, 100], [1, 40], [2, 650], [2, 575], [1, 350], [2, 275], [1, 20], [1, 800]];2719.7465162377844;2793.7884224703366;[26, 35, 6, 13, 25, 3, 23, 49, 44, 22, 42, 14, 1, 31, 19, 43, 18, 32, 12, 20, 17, 8, 41, 4, 30, 16, 2, 33, 10, 37, 5, 47, 27, 15, 36, 7, 48, 50, 28, 21, 40, 39, 38, 24, 34, 46, 29, 45, 9, 11];7469;156;208;10000;200;2;0.5;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
23;1.5;50;0.5;0.5;3;0;11;100000;[[1, 80], [2, 100], [1, 90], [2, 90], [1, 350], [1, 30], [1, 425], [2, 80], [2, 875], [2, 100], [2, 875], [2, 60], [1, 10], [1, 50], [1, 200], [2, 90], [2, 70], [2, 50], [1, 70], [2, 70], [1, 575], [1, 70], [1, 90], [1, 875], [1, 10], [2, 10], [1, 200], [1, 500], [2, 650], [2, 90], [1, 70], [2, 60], [2, 100], [1, 875], [1, 50], [1, 425], [1, 70], [1, 800], [1, 875], [1, 650], [2, 80], [1, 70], [1, 100], [1, 40], [2, 650], [2, 575], [1, 350], [2, 275], [1, 20], [1, 800]];2719.7465162377844;2790.9939639739973;[26, 6, 37, 44, 14, 31, 19, 23, 3, 13, 25, 22, 42, 49, 1, 35, 43, 18, 12, 32, 17, 20, 8, 16, 41, 4, 30, 10, 2, 33, 27, 5, 15, 47, 36, 7, 21, 28, 48, 50, 40, 24, 38, 34, 39, 46, 45, 29, 9, 11];975965;2192;2253;10000;200;198;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
24;1.5;50;0.5;0.5;3;0;11;100000;[[1, 80], [2, 100], [1, 90], [2, 90], [1, 350], [1, 30], [1, 425], [2, 80], [2, 875], [2, 100], [2, 875], [2, 60], [1, 10], [1, 50], [1, 200], [2, 90], [2, 70], [2, 50], [1, 70], [2, 70], [1, 575], [1, 70], [1, 90], [1, 875], [1, 10], [2, 10], [1, 200], [1, 500], [2, 650], [2, 90], [1, 70], [2, 60], [2, 100], [1, 875], [1, 50], [1, 425], [1, 70], [1, 800], [1, 875], [1, 650], [2, 80], [1, 70], [1, 100], [1, 40], [2, 650], [2, 575], [1, 350], [2, 275], [1, 20], [1, 800]];2719.7465162377844;2791.671185338553;[26, 3, 22, 6, 37, 19, 23, 35, 44, 1, 13, 31, 42, 14, 49, 25, 43, 18, 32, 20, 12, 17, 41, 8, 30, 4, 16, 33, 2, 10, 27, 5, 15, 47, 36, 7, 21, 28, 48, 50, 40, 39, 38, 24, 34, 46, 45, 29, 9, 11];157333;230;1381;10000;200;198;0.5;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
25;1.5;50;0.5;0.5;4;0;11;100000;[[2, 800], [1, 30], [2, 350], [2, 80], [1, 90], [2, 20], [2, 875], [1, 650], [2, 70], [1, 425], [2, 875], [1, 20], [1, 100], [1, 100], [1, 350], [2, 425], [2, 60], [2, 50], [2, 575], [1, 20], [2, 350], [2, 350], [2, 350], [1, 80], [2, 10], [2, 90], [1, 875], [2, 650], [2, 575], [1, 60], [1, 650], [1, 425], [2, 875], [2, 500], [2, 425], [1, 10], [1, 10], [1, 275], [1, 725], [1, 725], [1, 60], [2, 800], [1, 500], [1, 200], [2, 350], [2, 500], [1, 875], [2, 80], [2, 650], [1, 575]];13143.99251429357;13319.262762506927;[25, 5, 30, 6, 18, 41, 37, 14, 20, 13, 24, 44, 12, 17, 9, 4, 48, 26, 15, 2, 32, 38, 10, 50, 31, 43, 40, 3, 36, 21, 45, 22, 23, 27, 47, 39, 8, 16, 35, 34, 46, 29, 19, 28, 49, 1, 42, 33, 11, 7];7175;186;255;10000;200;0;0.2;10;RANKING;-1;0.8;OPX;0.2;SHIFT;-1
