
1;100;6562.616781486074;6645.657733229585;7816.190401709836
1;200;6544.456528269571;6598.46860023733;7481.187387398561
1;300;6544.456528269571;6618.604351127263;7657.166587510181
1;400;6544.456528269571;6606.490784457091;7481.187387398561
1;500;6544.456528269571;6616.0812209036885;7532.5602666528175
1;600;6544.456528269571;6626.69974836715;7485.249967731081
1;700;6543.388370698638;6613.673466291412;7293.639913049429
1;800;6543.388370698638;6596.720095373544;7485.3210368492455
1;900;6543.388370698638;6601.772600467284;7306.953056604943
1;1000;6543.388370698638;6638.490577131326;7675.816226090951
1;1100;6543.388370698638;6596.979350449217;7251.977930896395
1;1200;6543.388370698638;6638.807032189044;7255.52335754303
1;1300;6543.388370698638;6589.120022515054;7440.6339240729885
1;1400;6543.388370698638;6596.553592508192;7763.302277621594
1;1500;6543.388370698638;6617.541628222583;7530.987268945357
1;1600;6543.388370698638;6606.126592789086;7400.932520300735
1;1700;6543.388370698638;6613.1213561394;7610.6370327300265
1;1800;6543.388370698638;6619.447784481034;7553.6210937217675
1;1900;6543.388370698638;6599.3840898093595;7485.3210368492455
1;2000;6543.388370698638;6610.945963348513;7400.782529225172
1;2100;6543.388370698638;6590.216389070107;7138.6855408287975
1;2200;6543.388370698638;6591.952789068753;7466.069562888201
1;2300;6543.388370698638;6621.194883618429;7477.245878363982
1;2400;6543.388370698638;6611.481451745969;7610.6370327300265
1;2500;6543.388370698638;6620.204189311544;7400.932520300735
1;2600;6543.388370698638;6604.407765355707;7728.202670163956
1;2700;6543.388370698638;6597.713091408191;7237.483415685432
1;2800;6543.388370698638;6625.542313720023;7710.706731275237
1;2900;6543.388370698638;6608.108816659145;7610.6370327300265
1;3000;6543.388370698638;6597.198039810414;7215.793300379087
1;3100;6543.388370698638;6619.647208657183;7530.496139300457
1;3200;6543.388370698638;6602.197482169736;7342.9497033816515
1;3300;6543.388370698638;6598.574489282331;7371.510726419201
1;3400;6543.388370698638;6622.127904598212;7495.627121737865
1;3500;6543.388370698638;6593.223113244054;7265.881526467742
1;3600;6543.388370698638;6592.010673158824;7169.696309726999
1;3700;6543.388370698638;6585.063887802031;7371.510726419201
1;3800;6543.388370698638;6595.528003628777;7267.500881038037
1;3900;6543.388370698638;6631.722184121562;7382.410608370954
1;4000;6543.388370698638;6629.336961142379;8057.522891028053
1;4100;6543.388370698638;6604.891843885324;7665.98494631175
1;4200;6543.388370698638;6601.438987988279;7642.077988841572
1;4300;6543.388370698638;6592.421259418018;7122.945287778535
1;4400;6543.388370698638;6603.940332184904;7432.994437111486
1;4500;6543.388370698638;6621.65053544774;7380.005793650766
1;4600;6543.388370698638;6611.460050229674;7512.542778046734
1;4700;6543.388370698638;6585.337852544799;7069.344790670742
1;4800;6543.388370698638;6618.828106049452;7572.7249205503795
1;4900;6543.388370698638;6591.273428899285;7162.363705109177
1;5000;6543.388370698638;6576.432836790278;7176.5432709567485
1;5100;6543.388370698638;6591.22620386363;7339.930818071979
1;5200;6543.388370698638;6614.825541669977;7647.619142825486
1;5300;6543.388370698638;6600.955706792193;7636.098103730071
1;5400;6543.388370698638;6600.697324661472;7481.85052027235
1;5500;6543.388370698638;6603.819970260025;7572.7249205503795
1;5600;6543.388370698638;6598.1753363527505;7284.9063080438655
1;5700;6543.388370698638;6621.094074755168;7647.619142825486
1;5800;6543.388370698638;6607.370403839275;7639.171563773567
1;5900;6543.388370698638;6604.6569045201495;7236.235050862588
1;6000;6543.388370698638;6595.578699609598;7610.6370327300265
1;6100;6543.388370698638;6585.728761090075;7100.578843067817
1;6200;6543.388370698638;6592.619678414132;7237.882322405951
1;6300;6543.388370698638;6582.252659109426;7658.830607549278
1;6400;6543.388370698638;6614.983566638975;8097.1832130599705
1;6500;6543.388370698638;6616.271195271538;7603.423873837974
1;6600;6543.388370698638;6608.220420260372;7553.6210937217675
1;6700;6543.388370698638;6607.1220438494065;7647.619142825486
1;6800;6543.388370698638;6599.324405402786;7514.627177979447
1;6900;6543.388370698638;6599.221312906094;7400.782529225172
1;7000;6543.388370698638;6599.468202887275;7592.3764882838495
1;7100;6543.388370698638;6612.535094519512;7787.516978168387
1;7200;6543.388370698638;6614.254735957741;7514.627177979447
1;7300;6543.388370698638;6626.459520227641;7581.390265027034
1;7400;6543.388370698638;6621.905781067599;7367.4825955647175
1;7500;6542.445154585378;6591.769082060404;7319.880192688795
1;7600;6542.445154585378;6648.46378609164;7661.557628878744
1;7700;6542.445154585378;6618.682277919905;7427.035542031983
1;7800;6542.445154585378;6609.978198877949;7319.967659765112
1;7900;6542.445154585378;6610.064595888168;7307.963605002952
1;8000;6542.445154585378;6580.229529840771;7486.69505827402
1;8100;6542.445154585378;6614.569540551734;7508.70317420001
1;8200;6542.445154585378;6602.908019678498;7683.984873296836
1;8300;6542.445154585378;6584.73448708237;7188.278226328968
1;8400;6542.445154585378;6610.8379565481455;7478.402506255963
1;8500;6542.445154585378;6626.002695969099;7230.451466872677
1;8600;6542.445154585378;6625.264651488567;7384.366745040716
1;8700;6542.445154585378;6599.0202301294885;7338.832085462084
1;8800;6542.445154585378;6600.506537290757;7848.35653253504
1;8900;6542.445154585378;6632.7232326092;7661.557628878744
1;9000;6542.445154585378;6596.360259486525;7357.308248905873
1;9100;6542.445154585378;6601.902327443106;7203.42028495059
1;9200;6542.445154585378;6627.382100639;7605.67269272005
1;9300;6542.445154585378;6587.620077727354;7679.9458998275
1;9400;6541.9654939740085;6623.66052519938;7573.18416254387
1;9500;6541.826384728628;6604.515946029823;7279.265045027864
1;9600;6541.826384728628;6605.570656461096;7542.57412008974
1;9700;6541.826384728628;6605.498671030065;7694.308615958069
1;9800;6541.826384728628;6607.044301871972;7247.296547302178
1;9900;6541.826384728628;6610.696318611511;7325.54014988689
1;10000;6541.826384728628;6602.24808419962;7583.4657484939735
1;10100;6541.826384728628;6623.247317492033;7562.254423833907
1;10200;6541.826384728628;6600.471617504468;7355.597642204108
1;10300;6541.826384728628;6592.590912732108;7385.276515005925
1;10400;6541.826384728628;6584.7236258016;7151.3773966427225
1;10500;6541.826384728628;6638.08767526312;7638.823258509817
1;10600;6541.826384728628;6595.1671596719425;7576.301346282483
